node_id,name,x_coord,y_coord,node_type,ctrl_type,zone_id,geometry,osm_node_id,railway,level_crossing,access,description,,
295,,-87.620170,41.647352,,,0,"POINT (-87.620170 41.647352)",720867449,,,,,,
296,,-87.619985,41.647190,,,0,"POINT (-87.619985 41.647190)",720867452,,,,,,
297,,-87.619734,41.646956,,,0,"POINT (-87.619734 41.646956)",720867455,,,,,,
298,,-87.619551,41.646786,,,0,"POINT (-87.619551 41.646786)",720867457,level_crossing,,,,,
299,,-87.619178,41.646411,,,0,"POINT (-87.619178 41.646411)",720867459,,,,,,
300,,-87.622336,41.648662,,,0,"POINT (-87.622336 41.648662)",720867475,,,,,,
301,,-87.622164,41.648586,,,0,"POINT (-87.622164 41.648586)",720867476,,,,,,
302,,-87.620690,41.647816,,,0,"POINT (-87.620690 41.647816)",720867477,switch,,,,,
303,,-87.620871,41.647978,,,0,"POINT (-87.620871 41.647978)",720867478,,,,,,
304,,-87.621443,41.648628,,,0,"POINT (-87.621443 41.648628)",720867483,,,,,,
305,,-87.621479,41.648729,,,0,"POINT (-87.621479 41.648729)",720867485,,,,,,
306,,-87.621500,41.648830,,,0,"POINT (-87.621500 41.648830)",720867486,,,,,,
307,,-87.621508,41.648911,,,0,"POINT (-87.621508 41.648911)",720867488,,,,,,
308,,-87.621507,41.648994,,,0,"POINT (-87.621507 41.648994)",720867489,,,,,,
309,,-87.621491,41.649096,,,0,"POINT (-87.621491 41.649096)",720867490,,,,,,
310,,-87.621461,41.649177,,,0,"POINT (-87.621461 41.649177)",720867491,,,,,,
311,,-87.621410,41.649292,,,0,"POINT (-87.621410 41.649292)",720867492,,,,,,
312,,-87.621343,41.649424,,,0,"POINT (-87.621343 41.649424)",720867493,,,,,,
313,,-87.621144,41.649777,,,0,"POINT (-87.621144 41.649777)",720867494,,,,,,
314,,-87.619489,41.646787,,,0,"POINT (-87.619489 41.646787)",720867536,level_crossing,,,,,
315,,-87.619861,41.647128,,,0,"POINT (-87.619861 41.647128)",720867539,,,,,,
316,,-87.620067,41.647315,,,0,"POINT (-87.620067 41.647315)",720867540,,,,,,
317,,-87.620331,41.647542,,,0,"POINT (-87.620331 41.647542)",720867541,,,,,,
318,,-87.620473,41.647652,,,0,"POINT (-87.620473 41.647652)",720867542,,,,,,
319,,-87.624758,41.649500,,,0,"POINT (-87.624758 41.649500)",720867558,level_crossing,,,,,
320,,-87.622363,41.648640,,,0,"POINT (-87.622363 41.648640)",720867573,,,,,,
321,,-87.622165,41.648546,,,0,"POINT (-87.622165 41.648546)",720867575,,,,,,
322,,-87.621998,41.648463,,,0,"POINT (-87.621998 41.648463)",720867577,,,,,,
323,,-87.621870,41.648402,,,0,"POINT (-87.621870 41.648402)",720867580,,,,,,
324,,-87.621764,41.648363,,,0,"POINT (-87.621764 41.648363)",720867581,,,,,,
325,,-87.624764,41.649319,,,0,"POINT (-87.624764 41.649319)",720867592,level_crossing,,,,,
326,,-87.624768,41.649073,,,0,"POINT (-87.624768 41.649073)",720867628,level_crossing,,,,,
327,,-87.627307,41.648669,,,0,"POINT (-87.627307 41.648669)",720867641,level_crossing,,,,,
328,,-87.627244,41.648626,,,0,"POINT (-87.627244 41.648626)",720867649,level_crossing,,,,,
329,,-87.624764,41.648983,,,0,"POINT (-87.624764 41.648983)",720867662,level_crossing,,,,,
330,,-87.624760,41.649457,,,0,"POINT (-87.624760 41.649457)",720867743,level_crossing,,,,,
331,,-87.624762,41.649380,,,0,"POINT (-87.624762 41.649380)",720867754,level_crossing,,,,,
332,,-87.624761,41.649414,,,0,"POINT (-87.624761 41.649414)",720867762,level_crossing,,,,,
333,,-87.617269,41.644588,,,0,"POINT (-87.617269 41.644588)",720882630,level_crossing,,,,,
334,,-87.617207,41.644588,,,0,"POINT (-87.617207 41.644588)",720882631,level_crossing,,,,,
335,,-87.612298,41.640885,,,0,"POINT (-87.612298 41.640885)",720882632,railway_crossing,,,,,
336,,-87.612298,41.640847,,,0,"POINT (-87.612298 41.640847)",720882633,railway_crossing,,,,,
337,,-87.612235,41.640841,,,0,"POINT (-87.612235 41.640841)",720882634,railway_crossing,,,,,
338,,-87.612235,41.640878,,,0,"POINT (-87.612235 41.640878)",720882635,railway_crossing,,,,,
339,,-87.617231,41.644615,,,0,"POINT (-87.617231 41.644615)",720882638,level_crossing,,,,,
340,,-87.617231,41.644553,,,0,"POINT (-87.617231 41.644553)",720882639,level_crossing,,,,,
341,,-87.610361,41.640835,,,0,"POINT (-87.610361 41.640835)",720882649,,,,,,
342,,-87.611140,41.640835,,,0,"POINT (-87.611140 41.640835)",720882650,,,,,,
343,,-87.611455,41.640841,,,0,"POINT (-87.611455 41.640841)",720882651,,,,,,
344,,-87.611760,41.640850,,,0,"POINT (-87.611760 41.640850)",720882652,,,,,,
345,,-87.611968,41.640860,,,0,"POINT (-87.611968 41.640860)",720882653,,,,,,
346,,-87.612135,41.640870,,,0,"POINT (-87.612135 41.640870)",720882654,,,,,,
347,,-87.612445,41.640904,,,0,"POINT (-87.612445 41.640904)",720882655,,,,,,
348,,-87.612629,41.640936,,,0,"POINT (-87.612629 41.640936)",720882656,,,,,,
349,,-87.612850,41.640991,,,0,"POINT (-87.612850 41.640991)",720882657,,,,,,
350,,-87.613037,41.641043,,,0,"POINT (-87.613037 41.641043)",720882658,,,,,,
351,,-87.613243,41.641119,,,0,"POINT (-87.613243 41.641119)",720882659,,,,,,
352,,-87.613409,41.641188,,,0,"POINT (-87.613409 41.641188)",720882660,,,,,,
353,,-87.613601,41.641284,,,0,"POINT (-87.613601 41.641284)",720882661,,,,,,
354,,-87.613751,41.641370,,,0,"POINT (-87.613751 41.641370)",720882662,,,,,,
355,,-87.613898,41.641466,,,0,"POINT (-87.613898 41.641466)",720882663,,,,,,
356,,-87.614060,41.641590,,,0,"POINT (-87.614060 41.641590)",720882664,,,,,,
357,,-87.614215,41.641722,,,0,"POINT (-87.614215 41.641722)",720882665,,,,,,
358,,-87.614402,41.641898,,,0,"POINT (-87.614402 41.641898)",720882666,,,,,,
359,,-87.615249,41.642713,,,0,"POINT (-87.615249 41.642713)",720882667,,,,,,
360,,-87.615994,41.643425,,,0,"POINT (-87.615994 41.643425)",720882668,,,,,,
361,,-87.616667,41.644074,,,0,"POINT (-87.616667 41.644074)",720882670,,,,,,
362,,-87.617584,41.644949,,,0,"POINT (-87.617584 41.644949)",720882671,,,,,,
363,,-87.618054,41.645397,,,0,"POINT (-87.618054 41.645397)",720882672,,,,,,
364,,-87.618519,41.645781,,,0,"POINT (-87.618519 41.645781)",720882673,,,,,,
365,,-87.618015,41.645300,,,0,"POINT (-87.618015 41.645300)",720882674,,,,,,
366,,-87.617637,41.644941,,,0,"POINT (-87.617637 41.644941)",720882675,,,,,,
367,,-87.616883,41.644222,,,0,"POINT (-87.616883 41.644222)",720882676,,,,,,
368,,-87.616498,41.643846,,,0,"POINT (-87.616498 41.643846)",720882677,,,,,,
369,,-87.616046,41.643417,,,0,"POINT (-87.616046 41.643417)",720882678,,,,,,
370,,-87.615374,41.642773,,,0,"POINT (-87.615374 41.642773)",720882679,,,,,,
371,,-87.614645,41.642073,,,0,"POINT (-87.614645 41.642073)",720882680,,,,,,
372,,-87.614414,41.641852,,,0,"POINT (-87.614414 41.641852)",720882681,,,,,,
373,,-87.614269,41.641715,,,0,"POINT (-87.614269 41.641715)",720882682,,,,,,
374,,-87.614134,41.641595,,,0,"POINT (-87.614134 41.641595)",720882683,,,,,,
375,,-87.614021,41.641502,,,0,"POINT (-87.614021 41.641502)",720882684,,,,,,
376,,-87.613899,41.641415,,,0,"POINT (-87.613899 41.641415)",720882685,,,,,,
377,,-87.613644,41.641260,,,0,"POINT (-87.613644 41.641260)",720882686,,,,,,
378,,-87.613510,41.641190,,,0,"POINT (-87.613510 41.641190)",720882687,,,,,,
379,,-87.613342,41.641114,,,0,"POINT (-87.613342 41.641114)",720882688,,,,,,
380,,-87.613206,41.641060,,,0,"POINT (-87.613206 41.641060)",720882689,,,,,,
381,,-87.613012,41.640994,,,0,"POINT (-87.613012 41.640994)",720882690,,,,,,
382,,-87.612846,41.640947,,,0,"POINT (-87.612846 41.640947)",720882691,,,,,,
383,,-87.612652,41.640901,,,0,"POINT (-87.612652 41.640901)",720882692,,,,,,
384,,-87.612476,41.640868,,,0,"POINT (-87.612476 41.640868)",720882693,,,,,,
385,,-87.612114,41.640832,,,0,"POINT (-87.612114 41.640832)",720882694,,,,,,
386,,-87.611891,41.640819,,,0,"POINT (-87.611891 41.640819)",720882695,,,,,,
387,,-87.611598,41.640809,,,0,"POINT (-87.611598 41.640809)",720882696,,,,,,
388,,-87.611079,41.640794,,,0,"POINT (-87.611079 41.640794)",720882697,,,,,,
389,,-87.610715,41.640789,,,0,"POINT (-87.610715 41.640789)",720882698,,,,,,
390,,-87.610423,41.640788,,,0,"POINT (-87.610423 41.640788)",720882699,,,,,,
391,,-87.626162,41.640653,,,0,"POINT (-87.626162 41.640653)",721078430,,,,,,
392,,-87.625309,41.640653,,,0,"POINT (-87.625309 41.640653)",721078434,,,,,,
393,,-87.623911,41.640652,,,0,"POINT (-87.623911 41.640652)",721078437,,,,,,
394,,-87.622256,41.640659,,,0,"POINT (-87.622256 41.640659)",721078439,,,,,,
395,,-87.621391,41.640662,,,0,"POINT (-87.621391 41.640662)",721078442,,,,,,
396,,-87.620528,41.640665,,,0,"POINT (-87.620528 41.640665)",721078446,,,,,,
397,,-87.619225,41.640668,,,0,"POINT (-87.619225 41.640668)",721078449,switch,,,,,
398,,-87.617220,41.640669,,,0,"POINT (-87.617220 41.640669)",721078455,level_crossing,,,,,
399,,-87.616119,41.640670,,,0,"POINT (-87.616119 41.640670)",721078458,,,,,,
400,,-87.615743,41.640670,,,0,"POINT (-87.615743 41.640670)",721078461,switch,,,,,
401,,-87.615364,41.640673,,,0,"POINT (-87.615364 41.640673)",721078464,switch,,,,,
402,,-87.612885,41.640676,,,0,"POINT (-87.612885 41.640676)",721078467,railway_crossing,,,,,
403,,-87.612300,41.640674,,,0,"POINT (-87.612300 41.640674)",721078470,railway_crossing,,,,,
404,,-87.612236,41.640674,,,0,"POINT (-87.612236 41.640674)",721078474,railway_crossing,,,,,
405,,-87.611342,41.640675,,,0,"POINT (-87.611342 41.640675)",721078478,switch,,,,,
406,,-87.609892,41.640677,,,0,"POINT (-87.609892 41.640677)",721078495,level_crossing,,,,,
407,,-87.609904,41.640716,,,0,"POINT (-87.609904 41.640716)",721079448,level_crossing,,,,,
408,,-87.610576,41.640715,,,0,"POINT (-87.610576 41.640715)",721079449,,,,,,
409,,-87.612045,41.640710,,,0,"POINT (-87.612045 41.640710)",721079450,switch,,,,,
410,,-87.612236,41.640710,,,0,"POINT (-87.612236 41.640710)",721079451,railway_crossing,,,,,
411,,-87.612299,41.640710,,,0,"POINT (-87.612299 41.640710)",721079452,railway_crossing,,,,,
412,,-87.612923,41.640710,,,0,"POINT (-87.612923 41.640710)",721079464,railway_crossing,,,,,
413,,-87.614338,41.640712,,,0,"POINT (-87.614338 41.640712)",721079469,switch,,,,,
414,,-87.614660,41.640708,,,0,"POINT (-87.614660 41.640708)",721079474,,,,,,
415,,-87.615907,41.640706,,,0,"POINT (-87.615907 41.640706)",721079477,,,,,,
416,,-87.617220,41.640705,,,0,"POINT (-87.617220 41.640705)",721079480,level_crossing,,,,,
417,,-87.618535,41.640703,,,0,"POINT (-87.618535 41.640703)",721079486,,,,,,
418,,-87.619743,41.640704,,,0,"POINT (-87.619743 41.640704)",721079505,,,,,,
419,,-87.621046,41.640698,,,0,"POINT (-87.621046 41.640698)",721079509,,,,,,
420,,-87.622906,41.640693,,,0,"POINT (-87.622906 41.640693)",721079512,,,,,,
421,,-87.624807,41.640689,,,0,"POINT (-87.624807 41.640689)",721079515,,,,,,
422,,-87.626161,41.640688,,,0,"POINT (-87.626161 41.640688)",721079518,,,,,,
423,,-87.611846,41.640704,,,0,"POINT (-87.611846 41.640704)",721079711,,,,,,
424,,-87.611546,41.640684,,,0,"POINT (-87.611546 41.640684)",721079713,,,,,,
425,,-87.618192,41.640634,,,0,"POINT (-87.618192 41.640634)",721079757,switch,,,,,
426,,-87.620267,41.640626,,,0,"POINT (-87.620267 41.640626)",721079758,,,,,,
427,,-87.621991,41.640621,,,0,"POINT (-87.621991 41.640621)",721079759,,,,,,
428,,-87.623736,41.640613,,,0,"POINT (-87.623736 41.640613)",721079760,,,,,,
429,,-87.624930,41.640607,,,0,"POINT (-87.624930 41.640607)",721079761,,,,,,
430,,-87.626208,41.640599,,,0,"POINT (-87.626208 41.640599)",721079762,,,,,,
431,,-87.616603,41.640638,,,0,"POINT (-87.616603 41.640638)",721079764,,,,,,
432,,-87.616070,41.640664,,,0,"POINT (-87.616070 41.640664)",721079765,,,,,,
433,,-87.614664,41.640700,,,0,"POINT (-87.614664 41.640700)",721079767,,,,,,
434,,-87.615086,41.640680,,,0,"POINT (-87.615086 41.640680)",721079768,,,,,,
435,,-87.626574,41.640687,,,0,"POINT (-87.626574 41.640687)",721079771,,,,,,
436,,-87.627564,41.640684,,,0,"POINT (-87.627564 41.640684)",721079772,,,,,,
437,,-87.628372,41.640682,,,0,"POINT (-87.628372 41.640682)",721079773,switch,,,,,
438,,-87.629479,41.640678,,,0,"POINT (-87.629479 41.640678)",721079774,,,,,,
439,,-87.629673,41.640683,,,0,"POINT (-87.629673 41.640683)",721079775,,,,,,
440,,-87.629966,41.640701,,,0,"POINT (-87.629966 41.640701)",721079777,,,,,,
441,,-87.630157,41.640706,,,0,"POINT (-87.630157 41.640706)",721079778,,,,,,
442,,-87.631031,41.640720,,,0,"POINT (-87.631031 41.640720)",721079779,,,,,,
443,,-87.617221,41.640634,,,0,"POINT (-87.617221 41.640634)",721079781,level_crossing,,,,,
444,,-87.618452,41.640642,,,0,"POINT (-87.618452 41.640642)",721079788,,,,,,
445,,-87.618853,41.640663,,,0,"POINT (-87.618853 41.640663)",721079789,,,,,,
446,,-87.631037,41.640675,,,0,"POINT (-87.631037 41.640675)",721079792,,,,,,
447,,-87.630182,41.640659,,,0,"POINT (-87.630182 41.640659)",721079793,,,,,,
448,,-87.629990,41.640655,,,0,"POINT (-87.629990 41.640655)",721079794,,,,,,
449,,-87.629751,41.640649,,,0,"POINT (-87.629751 41.640649)",721079795,,,,,,
450,,-87.629511,41.640642,,,0,"POINT (-87.629511 41.640642)",721079797,switch,,,,,
451,,-87.629429,41.640642,,,0,"POINT (-87.629429 41.640642)",721079798,switch,,,,,
452,,-87.628320,41.640641,,,0,"POINT (-87.628320 41.640641)",721079799,,,,,,
453,,-87.626599,41.640650,,,0,"POINT (-87.626599 41.640650)",721079800,,,,,,
454,,-87.628720,41.640670,,,0,"POINT (-87.628720 41.640670)",721079802,,,,,,
455,,-87.629192,41.640653,,,0,"POINT (-87.629192 41.640653)",721079803,,,,,,
456,,-87.630557,41.640635,,,0,"POINT (-87.630557 41.640635)",721079804,switch,,,,,
457,,-87.626644,41.640560,,,0,"POINT (-87.626644 41.640560)",721079811,,,,,,
458,,-87.626212,41.640565,,,0,"POINT (-87.626212 41.640565)",721079812,,,,,,
459,,-87.617635,41.640635,,,0,"POINT (-87.617635 41.640635)",721079814,switch,,,,,
460,,-87.629095,41.640592,,,0,"POINT (-87.629095 41.640592)",721079816,switch,,,,,
461,,-87.628870,41.640582,,,0,"POINT (-87.628870 41.640582)",721079817,,,,,,
462,,-87.628604,41.640563,,,0,"POINT (-87.628604 41.640563)",721079818,,,,,,
463,,-87.628383,41.640552,,,0,"POINT (-87.628383 41.640552)",721079819,switch,,,,,
464,,-87.626624,41.640597,,,0,"POINT (-87.626624 41.640597)",721079821,,,,,,
465,,-87.627612,41.640594,,,0,"POINT (-87.627612 41.640594)",721079823,,,,,,
466,,-87.629708,41.640591,,,0,"POINT (-87.629708 41.640591)",721079824,switch,,,,,
467,,-87.626901,41.639270,,,0,"POINT (-87.626901 41.639270)",721079828,switch,,,,,
468,,-87.627155,41.638891,,,0,"POINT (-87.627155 41.638891)",721079829,,,,,,
469,,-87.627239,41.638773,,,0,"POINT (-87.627239 41.638773)",721079830,,,,,,
470,,-87.627299,41.638686,,,0,"POINT (-87.627299 41.638686)",721079831,switch,,,,,
471,,-87.627616,41.638179,,,0,"POINT (-87.627616 41.638179)",721079833,switch,,,,,
472,,-87.627524,41.638325,,,0,"POINT (-87.627524 41.638325)",721079835,,,,,,
473,,-87.627422,41.638476,,,0,"POINT (-87.627422 41.638476)",721079836,,,,,,
474,,-87.627334,41.638619,,,0,"POINT (-87.627334 41.638619)",721079837,switch,,,,,
475,,-87.618566,41.640597,,,0,"POINT (-87.618566 41.640597)",721079841,switch,,,,,
476,,-87.619500,41.640541,,,0,"POINT (-87.619500 41.640541)",721079843,,,,,,
477,,-87.619917,41.640517,,,0,"POINT (-87.619917 41.640517)",721079844,,,,,,
478,,-87.620283,41.640505,,,0,"POINT (-87.620283 41.640505)",721079845,,,,,,
479,,-87.620738,41.640488,,,0,"POINT (-87.620738 41.640488)",721079847,,,,,,
480,,-87.620956,41.640483,,,0,"POINT (-87.620956 41.640483)",721079848,,,,,,
481,,-87.621529,41.640477,,,0,"POINT (-87.621529 41.640477)",721079849,,,,,,
482,,-87.622429,41.640469,,,0,"POINT (-87.622429 41.640469)",721079850,,,,,,
483,,-87.623176,41.640468,,,0,"POINT (-87.623176 41.640468)",721079852,,,,,,
484,,-87.624431,41.640472,,,0,"POINT (-87.624431 41.640472)",721079853,,,,,,
485,,-87.624668,41.640467,,,0,"POINT (-87.624668 41.640467)",721079854,,,,,,
486,,-87.624864,41.640451,,,0,"POINT (-87.624864 41.640451)",721079855,,,,,,
487,,-87.625020,41.640433,,,0,"POINT (-87.625020 41.640433)",721079856,,,,,,
488,,-87.625188,41.640403,,,0,"POINT (-87.625188 41.640403)",721079857,,,,,,
489,,-87.625359,41.640365,,,0,"POINT (-87.625359 41.640365)",721079858,,,,,,
490,,-87.625569,41.640304,,,0,"POINT (-87.625569 41.640304)",721079859,,,,,,
491,,-87.625748,41.640237,,,0,"POINT (-87.625748 41.640237)",721079861,,,,,,
492,,-87.625953,41.640147,,,0,"POINT (-87.625953 41.640147)",721079862,,,,,,
493,,-87.626114,41.640060,,,0,"POINT (-87.626114 41.640060)",721079863,,,,,,
494,,-87.626245,41.639977,,,0,"POINT (-87.626245 41.639977)",721079864,,,,,,
495,,-87.626392,41.639868,,,0,"POINT (-87.626392 41.639868)",721079866,,,,,,
496,,-87.626521,41.639752,,,0,"POINT (-87.626521 41.639752)",721079867,,,,,,
497,,-87.626624,41.639638,,,0,"POINT (-87.626624 41.639638)",721079872,,,,,,
498,,-87.626767,41.639459,,,0,"POINT (-87.626767 41.639459)",721079875,,,,,,
499,,-87.624949,41.640563,,,0,"POINT (-87.624949 41.640563)",721079884,,,,,,
500,,-87.623146,41.640572,,,0,"POINT (-87.623146 41.640572)",721079887,,,,,,
501,,-87.621143,41.640578,,,0,"POINT (-87.621143 41.640578)",721079889,,,,,,
502,,-87.618448,41.640603,,,0,"POINT (-87.618448 41.640603)",721079893,,,,,,
503,,-87.618148,41.640617,,,0,"POINT (-87.618148 41.640617)",721079899,,,,,,
504,,-87.628126,41.637130,,,0,"POINT (-87.628126 41.637130)",721080019,switch,,,,,
505,,-87.627886,41.637575,,,0,"POINT (-87.627886 41.637575)",721080045,,,,,,
506,,-87.627536,41.638232,,,0,"POINT (-87.627536 41.638232)",721080066,,,,,,
507,,-87.626962,41.639315,,,0,"POINT (-87.626962 41.639315)",721080076,,,,,,
508,,-87.626598,41.639977,,,0,"POINT (-87.626598 41.639977)",721080094,,,,,,
509,,-87.626103,41.640888,,,0,"POINT (-87.626103 41.640888)",721080115,,,,,,
510,,-87.625643,41.641775,,,0,"POINT (-87.625643 41.641775)",721080134,,,,,,
511,,-87.625143,41.642705,,,0,"POINT (-87.625143 41.642705)",721080191,,,,,,
512,,-87.625131,41.642823,,,0,"POINT (-87.625131 41.642823)",721080259,,,,,,
513,,-87.625960,41.641280,,,0,"POINT (-87.625960 41.641280)",721080261,,,,,,
514,,-87.626389,41.640468,,,0,"POINT (-87.626389 41.640468)",721080263,,,,,,
515,,-87.626850,41.639625,,,0,"POINT (-87.626850 41.639625)",721080273,,,,,,
516,,-87.627694,41.638034,,,0,"POINT (-87.627694 41.638034)",721080275,switch,,,,,
517,,-87.628000,41.637559,,,0,"POINT (-87.628000 41.637559)",721080288,switch,,,,,
518,,-87.627906,41.637711,,,0,"POINT (-87.627906 41.637711)",721080291,,,,,,
519,,-87.627792,41.637875,,,0,"POINT (-87.627792 41.637875)",721080293,,,,,,
520,,-87.628201,41.636956,,,0,"POINT (-87.628201 41.636956)",721080295,,,,,,
521,,-87.628027,41.637180,,,0,"POINT (-87.628027 41.637180)",721080300,,,,,,
522,,-87.627576,41.638030,,,0,"POINT (-87.627576 41.638030)",721080301,,,,,,
523,,-87.627223,41.638684,,,0,"POINT (-87.627223 41.638684)",721080302,,,,,,
524,,-87.627041,41.639020,,,0,"POINT (-87.627041 41.639020)",721080303,,,,,,
525,,-87.626978,41.639137,,,0,"POINT (-87.626978 41.639137)",721080305,,,,,,
526,,-87.625001,41.643267,,,0,"POINT (-87.625001 41.643267)",721080327,,,,,,
527,,-87.625641,41.642061,,,0,"POINT (-87.625641 41.642061)",721080328,,,,,,
528,,-87.626209,41.641005,,,0,"POINT (-87.626209 41.641005)",721080330,,,,,,
529,,-87.626790,41.639923,,,0,"POINT (-87.626790 41.639923)",721080331,,,,,,
530,,-87.627607,41.638386,,,0,"POINT (-87.627607 41.638386)",721080332,,,,,,
531,,-87.627513,41.638469,,,0,"POINT (-87.627513 41.638469)",721080337,,,,,,
532,,-87.626954,41.639521,,,0,"POINT (-87.626954 41.639521)",721080338,,,,,,
533,,-87.626441,41.640466,,,0,"POINT (-87.626441 41.640466)",721080339,,,,,,
534,,-87.625623,41.641993,,,0,"POINT (-87.625623 41.641993)",721080340,,,,,,
535,,-87.625025,41.643126,,,0,"POINT (-87.625025 41.643126)",721080341,,,,,,
536,,-87.674422,41.646243,,,0,"POINT (-87.674422 41.646243)",1306400387,,,,,,
537,,-87.670650,41.639385,,,0,"POINT (-87.670650 41.639385)",1306400388,,,,,,
538,,-87.621409,41.650352,,,0,"POINT (-87.621409 41.650352)",1325929498,,,,,,
539,,-87.621364,41.650336,,,0,"POINT (-87.621364 41.650336)",1325929501,,,,,,
540,,-87.622413,41.648474,,,0,"POINT (-87.622413 41.648474)",1325929509,,,,,,
541,,-87.622366,41.648467,,,0,"POINT (-87.622366 41.648467)",1325929512,,,,,,
542,,-87.622991,41.647169,,,0,"POINT (-87.622991 41.647169)",1325937410,,,,,,
543,,-87.626474,41.640797,,,0,"POINT (-87.626474 41.640797)",1325937412,,,,,,
544,,-87.625499,41.642432,,,0,"POINT (-87.625499 41.642432)",1325937414,,,,,,
545,,-87.623061,41.647018,,,0,"POINT (-87.623061 41.647018)",1325937418,,,,,,
546,,-87.624715,41.644089,,,0,"POINT (-87.624715 41.644089)",1325937419,,,,,,
547,,-87.622861,41.647598,,,0,"POINT (-87.622861 41.647598)",1325937422,,,,,,
548,,-87.626380,41.640785,,,0,"POINT (-87.626380 41.640785)",1325937424,,,,,,
549,,-87.622660,41.647886,,,0,"POINT (-87.622660 41.647886)",1325937425,,,,,,
550,,-87.623142,41.647031,,,0,"POINT (-87.623142 41.647031)",1325937431,,,,,,
551,,-87.624540,41.644222,,,0,"POINT (-87.624540 41.644222)",1325937432,,,,,,
552,,-87.625607,41.642426,,,0,"POINT (-87.625607 41.642426)",1325937434,,,,,,
553,,-87.623571,41.646226,,,0,"POINT (-87.623571 41.646226)",1325937436,,,,,,
554,,-87.623987,41.645460,,,0,"POINT (-87.623987 41.645460)",1325937437,,,,,,
555,,-87.627332,41.639201,,,0,"POINT (-87.627332 41.639201)",1325940192,,,,,,
556,,-87.627233,41.639193,,,0,"POINT (-87.627233 41.639193)",1325940206,,,,,,
557,,-87.647937,41.637245,,,0,"POINT (-87.647937 41.637245)",1390705033,,,,,,
558,,-87.647641,41.637314,,,0,"POINT (-87.647641 41.637314)",1390705035,,,,,,
559,,-87.647578,41.637379,,,0,"POINT (-87.647578 41.637379)",1390705037,,,,,,
560,,-87.653593,41.637406,,,0,"POINT (-87.653593 41.637406)",1390705038,,,,,,
561,,-87.647354,41.637454,,,0,"POINT (-87.647354 41.637454)",1390705039,,,,,,
562,,-87.653757,41.637473,,,0,"POINT (-87.653757 41.637473)",1390705040,,,,,,
563,,-87.653964,41.637539,,,0,"POINT (-87.653964 41.637539)",1390705042,,,,,,
564,,-87.647883,41.637755,,,0,"POINT (-87.647883 41.637755)",1390705043,,,,,,
565,,-87.652974,41.637783,,,0,"POINT (-87.652974 41.637783)",1390705044,,,,,,
566,,-87.647939,41.637789,,,0,"POINT (-87.647939 41.637789)",1390705045,,,,,,
567,,-87.652976,41.637814,,,0,"POINT (-87.652976 41.637814)",1390705046,,,,,,
568,,-87.647827,41.637825,,,0,"POINT (-87.647827 41.637825)",1390705047,,,,,,
569,,-87.652978,41.637852,,,0,"POINT (-87.652978 41.637852)",1390705048,,,,,,
570,,-87.647855,41.637867,,,0,"POINT (-87.647855 41.637867)",1390705049,,,,,,
571,,-87.652979,41.637884,,,0,"POINT (-87.652979 41.637884)",1390705050,,,,,,
572,,-87.647859,41.637898,,,0,"POINT (-87.647859 41.637898)",1390705051,,,,,,
573,,-87.652981,41.637922,,,0,"POINT (-87.652981 41.637922)",1390705052,,,,,,
