full_id,osm_id,osm_type,highway,name,name:en,name:zh,oneway,name:ru,name:vi,name:zh-Hans,name:zh_pinyin,lanes,int_name,surface,lit,bridge,layer,trolley_wire,ref,alt_name,alt_name:en,bicycle,junction,cycleway:right,designation,name:fr,foot,maxspeed,maxheight,horse,oneway:hour_off,oneway:hour_on,oneway:psv,alt_name:zh_pinyin,wikipedia,cycleway,maxaxleload,maxweight,name:zh-Hant,bridge:name,access,psv,roundabout,local_name,tunnel,cutting,bridge_name,int_ref,tunnel:name,motor_vehicle
w587656563,"587656563",way,primary,回昌东路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w587656564,"587656564",way,primary,育知西路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w588520271,"588520271",way,primary,双河大街,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w606446514,"606446514",way,primary,回昌路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w617932989,"617932989",way,primary,白马路,,,yes,,,,,,,,,,,,S335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w617958752,"617958752",way,primary,,,,yes,,,,,"2",,,,,,,X013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w617958754,"617958754",way,primary,宋梁路,,,yes,,,,,,,,,,,,S229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w617958755,"617958755",way,primary,,,,yes,,,,,"2",,,,,,,X013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w617971052,"617971052",way,primary,壁富路,,,yes,,,,,,,,,,,,S214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w617971053,"617971053",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w617976925,"617976925",way,primary,木燕路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w625485179,"625485179",way,primary,,,,,,,,,,,,,,,,S309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w627100148,"627100148",way,primary,张马路,,,,,,,,"2",,asphalt,,,,,X008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w630840855,"630840855",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w632924575,"632924575",way,primary,新城大街,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w635889334,"635889334",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w635889335,"635889335",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w635889336,"635889336",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w635889337,"635889337",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w637271084,"637271084",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w638889842,"638889842",way,primary,大件路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w644299938,"644299938",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w648646472,"648646472",way,primary,兴丰大街,Xingfeng Street,兴丰大街,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w653953679,"653953679",way,primary,新南路,,,yes,,,,,"3",,,,,,,X043,京密路,,,,,,,,,,,,,,Jingmi Lu,,track,,,,,,,,,,,,,,
w654520829,"654520829",way,primary,密关路,,,,,,,,,,,,,,,S205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w654520830,"654520830",way,primary,密关路,,,,,,,,,,,,,,,S205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w664504045,"664504045",way,primary,广渠路辅路,Guangqu Side Road,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w664504048,"664504048",way,primary,广渠路辅路,Guangqu side road,,yes,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w664504057,"664504057",way,primary,广渠路辅路,Guangqu side road,,yes,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w664504069,"664504069",way,primary,新华北路,Xinhua North Road,新华北路,yes,,,,xīnhuā běi lù,"3",,,,yes,"1",,X009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w664504070,"664504070",way,primary,新华北路,Xinhua North Road,新华北路,yes,,,,xīnhuā běi lù,"3",,,,,,,X009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w664504071,"664504071",way,primary,新华北路,Xinhua North Road,新华北路,yes,,,,xīnhuā běi lù,"3",,,,yes,"1",,X009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w664504072,"664504072",way,primary,新华北路,Xinhua North Road,新华北路,yes,,,,xīnhuā běi lù,"3",,,,,,,X009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w666585485,"666585485",way,primary,石景山路,Shijingshan Road,,yes,,,,,,Shijingshan Lu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w672630951,"672630951",way,primary,石景山路,,,yes,,,,,"4",,,,yes,"1",,,,,no,,,,,no,,,no,,,,,,,,,,,no,,,,,,,,,no
w674598997,"674598997",way,primary,长虹路,,,yes,,,,,,,,,,,,S316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w674848586,"674848586",way,primary,东环路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w675671810,"675671810",way,primary,南雁路,,,no,,,,,,,,,yes,"1",,S219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w675671812,"675671812",way,primary,南雁路,,,no,,,,,,,,,,,,S219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w677863115,"677863115",way,primary,复兴路,Fuxing Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w678427452,"678427452",way,primary,滦赤路,,,,,,,,"2",,,,,,,S309,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,,,,
w678427453,"678427453",way,primary,滦赤路,,,,,,,,"2",,,,,,,S309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w678427454,"678427454",way,primary,滦赤路,,,,,,,,,,,,,,,S309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w681798929,"681798929",way,primary,小武基路,Xiaowuji Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w682604210,"682604210",way,primary,机场东路,,,,,,,,,,,,,,,S225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w683717555,"683717555",way,primary,妫川路,Weichuan Highway,,yes,,,,,"2",,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w691130960,"691130960",way,primary,木燕路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w691130961,"691130961",way,primary,木燕路,,,,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w696152880,"696152880",way,primary,北清路,Bei Qing Road,,yes,,,,,,,,,,,,X023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w696152881,"696152881",way,primary,北清路,Bei Qing Road,,yes,,,,,,,,,yes,,,X023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w696152882,"696152882",way,primary,北清路,Bei Qing Road,,yes,,,,,,,,,yes,,,X023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w696152883,"696152883",way,primary,北清路,Bei Qing Road,,yes,,,,,,,,,,,,X023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w696152888,"696152888",way,primary,北清路,Bei Qing Road,,yes,,,,,,,,,yes,,,X023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w696152889,"696152889",way,primary,北清路,Bei Qing Road,,yes,,,,,,,,,,,,X023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w696152890,"696152890",way,primary,北清路,Bei Qing Road,,yes,,,,,,,,,,,,X023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w696152891,"696152891",way,primary,北清路,Bei Qing Road,,yes,,,,,,,,,yes,,,X023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w696152900,"696152900",way,primary,北清路,Bei Qing Road,,yes,,,,,,,,,yes,,,X023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w696152901,"696152901",way,primary,北清路,Bei Qing Road,,yes,,,,,,,,,,,,X023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w696152902,"696152902",way,primary,北清路,Bei Qing Road,,yes,,,,,,,,,,,,X023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w696152903,"696152903",way,primary,北清路,Bei Qing Road,,yes,,,,,,,,,yes,,,X023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w701203489,"701203489",way,primary,通马路,Tongma Road,,yes,,,,,,,,,,,,S302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w701203490,"701203490",way,primary,九棵树西路,,九棵树西路,yes,,,,jiǔkēshù xī lù,,,,,,,,S302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w701203493,"701203493",way,primary,通马路,Tongma Road,,yes,,,,,,,,,,,,S302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w701203495,"701203495",way,primary,通马路,Tongma Road,,yes,,,,,,,,,,,,S302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w701219874,"701219874",way,primary,北京西站南路,South Beijing West Station Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w701219876,"701219876",way,primary,北京西站南路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w707723349,"707723349",way,primary,石景山路,Shijingshan Road,,yes,,,,,,Shijingshan Lu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w707723439,"707723439",way,primary,石景山路,Shijingshan Road,,yes,,,,,,Shijingshan Lu,,,,,,,,,,,,,,,"70",,,,,,,,,,,,,,,,,,,,,,
w708387262,"708387262",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w708387263,"708387263",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w708471463,"708471463",way,primary,马朱路,,,,,,,,"2",,,,,,,S226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w723003759,"723003759",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w723005464,"723005464",way,primary,北五村小区路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w723293438,"723293438",way,primary,东单北大街,N. Dongdan Str,,,,,,,,Dongdan Beidajie,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w723294655,"723294655",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w723295642,"723295642",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w723298306,"723298306",way,primary,安立路,An Li road,安立路,yes,,,,ānlì lù,"3",,,,,,yes,,,,,,,,Route Ānlì,,,,,,,,,,,,,,,,,,,,,,,,
w723479439,"723479439",way,primary,景山前街,Jingshan Fore Street,景山前街,yes,,,,,,Jingshan Qianjie,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w723484379,"723484379",way,primary,,,,yes,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w723484380,"723484380",way,primary,,,,yes,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w723605568,"723605568",way,primary,安定路,Anding Lu,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w723613424,"723613424",way,primary,天桥南大街,Tianqiao South Avenue,天桥南大街,yes,,,,tiānqiáo nán dàjiē,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w723613425,"723613425",way,primary,天桥南大街,Tianqiao South Avenue,天桥南大街,yes,,,,tiānqiáo nán dàjiē,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w723613427,"723613427",way,primary,天桥南大街,Tianqiao South Avenue,天桥南大街,yes,,,,tiānqiáo nán dàjiē,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w723615457,"723615457",way,primary,,Outer Chongwenmen Str,崇文门外大街,yes,,,,Chóngwénmén wài dà jiē,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w723617777,"723617777",way,primary,崇文门外大街,Outer Chongwenmen Str,崇文门外大街,yes,,,,Chóngwénmén wài dà jiē,,,asphalt,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w723617931,"723617931",way,primary,崇文门内大街,Inner Chongwenmen Str,,yes,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w723619295,"723619295",way,primary,工人体育场北路,Gongrentiyuchang North Road,,yes,,,,Gōngréntǐyùchǎng Běi Lù,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w723619297,"723619297",way,primary,东四十条桥,,,yes,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w723619298,"723619298",way,primary,东四十条桥,,,yes,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w723631644,"723631644",way,primary,首都体育馆南路,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w723907120,"723907120",way,primary,五四大街,Wu Si Daije,,,,,,,,Wusi Dajie,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w723910038,"723910038",way,primary,地安门东大街,,,yes,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w723910482,"723910482",way,primary,朝阳北路,North Chaoyang Road,,yes,,,,cháoyáng běi lù,,Chaoyang Beilu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w723910483,"723910483",way,primary,地安门东大街,East Dianmen Street,,yes,,,,,,,asphalt,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w723910485,"723910485",way,primary,农展馆南路,Nongyeguan South Street,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w727622162,"727622162",way,primary,新南路,,,yes,,,,,"3",,,,,,,X043,京密路,,,,track,,,,,,,,,,Jingmi Lu,,,,,,,,,,,,,,,,
w727622499,"727622499",way,primary,新南路,,,yes,,,,,"3",,,,,,,X043,京密路,,,,track,,,,,,,,,,Jingmi Lu,,,,,,,,,,,,,,,,
w727622500,"727622500",way,primary,长城环岛,Changcheng Roundabout,,yes,,,,,"3",,,,,,,,,,,roundabout,,,,,,,,,,,,,,,,,,,,,,,,,,,
w727622501,"727622501",way,primary,长城环岛,Changcheng Roundabout,,yes,,,,,"3",,,,,,,,,,,roundabout,,,,,,,,,,,,,,,,,,,,,,,,,,,
w727622503,"727622503",way,primary,新南路,,,yes,,,,,"3",,,,,,,X043,京密路,,,,track,,,,,,,,,,Jingmi Lu,,,,,,,,,,,,,,,,
w727628432,"727628432",way,primary,建国门内大街,Jianguomen Inner Avenue,,yes,,,,,,Jianguomennei Dajie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w727631508,"727631508",way,primary,甜水街,,,yes,,,,,,Jintai Lu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w729513766,"729513766",way,primary,黄马路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w729513769,"729513769",way,primary,黄马路,,,yes,,,,,,,,,,,,S322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w729513782,"729513782",way,primary,,,,,,,,,,,,,,,,S302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w729700722,"729700722",way,primary,成仪路,,,,,,,,,Chengyi Lu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w729700723,"729700723",way,primary,潞阳桥西路,,,yes,,,,,,,,,,,,S202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w729700724,"729700724",way,primary,潞阳桥西路,,,yes,,,,,,,,,,,,S202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w729700725,"729700725",way,primary,潞苑北大街,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w729700726,"729700726",way,primary,潞苑北大街,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w729700727,"729700727",way,primary,潞苑北大街,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w729700728,"729700728",way,primary,潞苑南大街,,,yes,,,,,"2",,,,,,,X013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w729700729,"729700729",way,primary,潞苑南大街,,,yes,,,,,"2",,,,,,,X013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w729700730,"729700730",way,primary,潞苑南大街,,,yes,,,,,"2",,,,,,,X013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w729874159,"729874159",way,primary,金安路,,,yes,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w729874160,"729874160",way,primary,金安路,Shilong East Road,,yes,,,,,"4",,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w729874161,"729874161",way,primary,金安路,Shilong East Road,,yes,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w729928207,"729928207",way,primary,金安路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w729928208,"729928208",way,primary,石景山路,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w729928210,"729928210",way,primary,石担路,,,yes,,,,,,,,,,,,S209,,,,,,,,,,,,,,,Shilong Beilu,,,,,,,,,,,,,,,,
w732262862,"732262862",way,primary,京原路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w732262863,"732262863",way,primary,京原路,,,,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w732820899,"732820899",way,primary,小屯路,,,yes,,,,,,Xiaotun Lu,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w732820900,"732820900",way,primary,小屯路,,,yes,,,,,,Xiaotun Lu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w739536528,"739536528",way,primary,G6辅路,,,yes,,,,,,,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w739536529,"739536529",way,primary,G6辅路,,,yes,,,,,,,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w739536530,"739536530",way,primary,G6辅路,,,yes,,,,,,,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w739536531,"739536531",way,primary,G6辅路,,,yes,,,,,,,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w741729108,"741729108",way,primary,南中轴路,South Zhongzhou Road,,yes,,,,Nánzhōng zhóu lù,,,,,,,,S228,,,,,,,,,,,,,,,,zh:南中轴路,,,,,,,,,,,,,,,
w741729109,"741729109",way,primary,南中轴路,South Zhongzhou Road,,,,,,Nánzhōng zhóu lù,,,,,,,,S228,,,,,,,,,,,,,,,,zh:南中轴路,,,,,,,,,,,,,,,
w741729110,"741729110",way,primary,南中轴路,South Zhongzhou Road,,yes,,,,Nánzhōng zhóu lù,,,,,,,,S228,,,,,,,,,,,,,,,,zh:南中轴路,,,,,,,,,,,,,,,
w741740115,"741740115",way,primary,京开辅路,,,yes,,,,,,,,,,,,S215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w741740116,"741740116",way,primary,京开辅路,,,yes,,,,,,,,,,,,S215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w741906135,"741906135",way,primary,永兴河北路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w741906136,"741906136",way,primary,永兴河北路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w741913595,"741913595",way,primary,机场大道,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w741962517,"741962517",way,primary,机场大道,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w741962518,"741962518",way,primary,机场大道,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w741962519,"741962519",way,primary,机场大道,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w741962520,"741962520",way,primary,机场大道,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w741977379,"741977379",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w741977385,"741977385",way,primary,大安路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w741977386,"741977386",way,primary,大安路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w741977388,"741977388",way,primary,大安路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w741979731,"741979731",way,primary,大安路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w741979739,"741979739",way,primary,大安路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w742143353,"742143353",way,primary,石景山路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w742498905,"742498905",way,primary,新街口外大街,,,yes,,,,Outer Xinjiekou Str,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w742498906,"742498906",way,primary,新街口外大街,,,yes,,,,Outer Xinjiekou Str,,,,yes,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w742498907,"742498907",way,primary,新街口外大街,,,yes,,,,Xinjiekou Waidajie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w742498908,"742498908",way,primary,新街口外大街,,,yes,,,,Xinjiekou Waidajie,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w746980735,"746980735",way,primary,永引渠南路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w746980736,"746980736",way,primary,永引渠南路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w746980748,"746980748",way,primary,新城大街,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w752955353,"752955353",way,primary,下安路,,,,,,,,"2",,,,,,,X010,,,yes,,,,,yes,,,,,,,,,,"13","20",,,no,,,,,,,,,yes
w752955354,"752955354",way,primary,下安路,,,,,,,,"2",,,,yes,"1",,X010,,,yes,,,,,yes,,,,,,,,,,"13","20",,,no,,,,,,,,,yes
w758378813,"758378813",way,primary,马家堡西路,,,yes,,,,,,Majiapu Xilu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w758378814,"758378814",way,primary,马家堡西路,West Majiapu Road,,yes,,,,,,Majiapu Xilu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w758378815,"758378815",way,primary,马家堡西路,,,yes,,,,,,Majiapu Xilu,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w758378816,"758378816",way,primary,马家堡西路,West Majiapu Road,,yes,,,,,,Majiapu Xilu,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w773875910,"773875910",way,primary,广渠路辅路,Guangqu side road,,yes,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w773875911,"773875911",way,primary,广渠路辅路,Guangqu side road,,yes,,,,,"4",,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w773875912,"773875912",way,primary,广渠路辅路,Guangqu side road,,yes,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w773875913,"773875913",way,primary,广渠路辅路,Guangqu side road,,yes,,,,,"4",,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w773875914,"773875914",way,primary,广渠路辅路,Guangqu side road,,yes,,,,,"4",,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w773875915,"773875915",way,primary,广渠路辅路,Guangqu side road,,yes,,,,,"4",,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w773875916,"773875916",way,primary,广渠路辅路,Guangqu side road,,yes,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w773875917,"773875917",way,primary,广渠路辅路,Guangqu side road,,yes,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w773875918,"773875918",way,primary,广渠路辅路,Guangqu side road,,yes,,,,,"4",,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w774708751,"774708751",way,primary,百康路,,,yes,,,,,,,,,,,,X025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w774708752,"774708752",way,primary,百康路,,,yes,,,,,,,,,yes,"1",,X025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w774750064,"774750064",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w774750099,"774750099",way,primary,S216,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w774847991,"774847991",way,primary,顺沙路,,,,,,,,,,,,yes,"1",,S321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w774847992,"774847992",way,primary,顺沙路,,,,,,,,,,,,,,,S321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w774847993,"774847993",way,primary,温南路,,,,,,,,,,,,yes,"1",,S218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w774847994,"774847994",way,primary,温南路,,,,,,,,,,,,,,,S218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w774847995,"774847995",way,primary,顺沙路,,,,,,,,,,,,yes,"1",,S321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w774847996,"774847996",way,primary,顺沙路,,,,,,,,,,,,,,,S321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
